,TOTALLOAD,WIND,SOLAR
16564,37380.465,0.32638487,0.00023319287
16565,38463.605,0.35748652,0.00055531063
16566,43545.938,0.23234363,0.00060162944
16567,46959.824,0.2803914,0.12772802
16568,52292.195,0.14871716,0.3900432
16569,42377.688,0.15360045,0.7045552
16570,40624.016,0.09696246,0.8610747
16571,46278.562,0.2102596,0.95157385
16572,42240.45,0.1087919,0.85235965
16573,50849.92,0.11805236,1.010366
16574,46687.945,0.12822817,0.7610451
16575,42516.996,0.18791114,0.81854504
16576,44468.637,0.17781124,0.5672445
16577,47771.74,0.17370795,0.31615132
16578,55503.06,0.18527903,0.044045508
16579,55738.203,0.34541807,0.0008210178
16580,50657.887,0.31190127,0.00017583977
16581,44896.152,0.48964545,0.000295066
16582,43945.92,0.55073386,0.0007848435
16583,36982.773,0.46446496,0.00030676095
16584,38747.81,0.7193264,0.00019944158
16585,35501.71,0.7454761,0.00090017356
16586,35729.492,0.7866916,0.00023989381
16587,31610.38,0.7775233,0.00040358742
16588,33781.695,0.78758013,0.00030708048
16589,34446.67,0.74140483,0.0005414937
16590,38476.418,0.79584295,0.0005907162
16591,54689.742,0.6843269,0.011296656
16592,50424.746,0.69725317,0.22511172
16593,42523.656,0.64005643,0.4218342
16594,50705.066,0.62864715,0.35067454
16595,44434.332,0.7808374,0.5745282
16596,36686.24,0.65505475,0.6049258
16597,41846.758,0.68359435,0.5526702
16598,45599.676,0.5635147,0.28494138
16599,51691.918,0.6432375,0.5800309
16600,43025.73,0.60602504,0.23745416
16601,45645.51,0.7011025,0.17445129
16602,41711.867,0.7670306,0.0016290155
16603,45258.113,0.7618167,0.00046933157
16604,50643.273,0.74863946,0.00013456347
16605,45046.242,0.65597814,0.00021660606
16606,38765.39,0.5159993,0.0011910957
16607,39924.746,0.54164135,0.00022914233
16608,36470.26,0.42427495,0.0003591325
16609,40903.812,0.37167233,0.0010005337
16610,40878.0,0.446567,0.0004313071
16611,34516.895,0.4161958,0.0006747643
16612,32723.46,0.44640332,0.00043327085
16613,34452.68,0.40911537,0.00075930404
16614,40378.473,0.49590632,0.0013484862
16615,53478.4,0.44379446,0.013110431
16616,44541.062,0.325434,0.11313442
16617,45285.7,0.35361215,0.32554534
16618,44547.754,0.3012701,0.22053021
16619,40437.125,0.5823398,0.638228
16620,41348.145,0.5271083,0.49984625
16621,39456.984,0.5227896,0.36381662
16622,41911.31,0.3979918,0.24600136
16623,46464.492,0.49513,0.48943323
16624,38741.1,0.3755854,0.14601378
16625,45789.047,0.47490165,0.1267139
16626,46294.23,0.53797394,0.0030850908
16627,45367.64,0.47500712,0.00081104564
16628,46282.91,0.50951517,0.00024369903
16629,42599.04,0.43303686,0.0004083332
16630,42076.12,0.42310214,0.0015100406
16631,40517.285,0.3974056,0.0004393437
16632,49216.45,0.44979385,6.5974855e-05
16633,43740.027,0.17533082,8.518469e-05
16634,41053.08,0.2328121,3.400205e-05
16635,41060.695,0.35270834,0.0001248886
16636,48186.445,0.23585583,4.118053e-05
16637,36475.39,0.23594208,0.00014884332
16638,42537.062,0.22851269,0.0011085091
16639,47563.816,0.19632411,0.26871672
16640,51272.594,0.20281002,0.29850933
16641,55810.125,0.17916892,0.50587255
16642,47325.434,0.08645701,0.86209095
16643,64971.164,0.24207315,0.65642184
16644,58973.97,0.1903471,0.96734756
16645,57826.867,0.15009886,0.9489517
16646,69187.47,0.16826025,0.6728579
16647,65570.23,0.50610185,0.6032888
16648,62584.434,0.20242745,0.40058583
16649,71218.41,0.3940236,0.36995083
16650,69644.42,0.17606619,0.5427775
16651,71460.43,0.15415116,0.00022996095
16652,64166.543,0.26911998,5.1655734e-05
16653,54306.0,0.2935418,9.4378825e-05
16654,54387.69,0.37130326,9.548933e-05
16655,57058.79,0.45507002,9.105059e-05
16656,46025.156,0.6222907,0.00025605923
16657,39982.15,0.50640583,0.0006126865
16658,38345.406,0.6041681,0.00021035946
16659,34943.52,0.70191425,0.0004341392
16660,39438.4,0.578432,0.00027142858
16661,37607.523,0.5216876,0.0006143652
16662,41851.074,0.55046386,0.0011453077
16663,50151.188,0.45699552,0.11089405
16664,53426.688,0.39242706,0.27730048
16665,45174.207,0.36770248,0.40443847
16666,49210.625,0.24758185,0.62349504
16667,52560.594,0.46201062,0.6603996
16668,41978.54,0.30523673,0.74700016
16669,50746.785,0.30109072,0.7750223
16670,51817.027,0.31561854,0.49328786
16671,54958.414,0.39207074,0.5841479
16672,50089.664,0.37094718,0.36036217
16673,54312.953,0.50948274,0.33321235
16674,51479.117,0.5599397,0.05141322
16675,55179.176,0.59469146,0.00072779437
16676,54995.09,0.61050004,0.00019176217
16677,47956.094,0.61449176,0.00030310696
16678,43172.633,0.60804194,0.00075932423
16679,43296.426,0.5155377,0.00033120514
16680,34368.57,0.102852866,6.457249e-05
16681,39902.92,0.024002174,5.8289555e-05
16682,43414.17,0.029262884,4.6317866e-05
16683,37041.125,0.055973798,0.0001186127
16684,32687.557,0.03518737,3.9235932e-05
16685,36291.23,0.042314354,0.00011556658
16686,41676.258,0.033337213,0.00071771507
16687,41064.688,0.049901832,0.25040087
16688,44652.383,0.014338585,0.22038978
16689,39475.496,0.018143982,0.35505152
16690,36306.844,0.010851838,0.61284393
16691,46455.496,0.036384027,0.8536054
16692,65236.83,0.020989269,0.6342025
16693,55177.203,0.02539661,0.72380435
16694,61010.246,0.056894857,0.48506925
16695,46316.168,0.0849713,0.4156813
16696,49402.336,0.057695087,0.22161148
16697,66010.68,0.08952393,0.23556747
16698,68787.03,0.06059805,0.30091006
16699,64439.05,0.08296398,0.00026426517
16700,50855.527,0.096445106,4.218727e-05
16701,40505.312,0.11646142,8.096856e-05
16702,42536.367,0.4525278,0.00012020957
16703,41814.203,0.29977077,8.958234e-05
16704,32763.637,0.18628527,0.0001013172
16705,33298.156,0.09680343,0.000112595764
16706,37206.863,0.085093416,9.185194e-05
16707,32181.516,0.16235334,0.00024299759
16708,32563.273,0.10879559,8.205522e-05
16709,34837.305,0.1969794,0.00022124365
16710,40450.188,0.08504727,0.00057206623
16711,39195.508,0.11662979,0.36123595
16712,45048.074,0.062288627,0.47516066
16713,35408.613,0.05472543,0.5691642
16714,35505.598,0.035134252,0.9767339
16715,47991.3,0.11177577,0.9606314
16716,48864.273,0.048774093,0.9844744
16717,45171.68,0.035509277,1.046727
16718,53090.836,0.052235834,0.7914543
16719,40367.71,0.10852201,0.8864702
16720,45427.38,0.08369076,0.44664186
16721,52664.043,0.078272544,0.4931333
16722,61691.445,0.08962683,0.27459264
16723,53342.945,0.08950036,0.0003754696
16724,50396.32,0.111853175,6.230767e-05
16725,39727.84,0.1645299,0.00011547085
16726,41393.062,0.4451694,0.0002849666
16727,39985.7,0.33346605,0.00012874328
16728,34461.094,0.21973033,0.0004009595
16729,36567.395,0.1301843,0.00059907965
16730,41419.145,0.19515167,0.00050617167
16731,33368.336,0.23599629,0.001021147
16732,31956.78,0.15723015,0.00041372556
16733,37787.586,0.24647807,0.0008529549
16734,46844.258,0.18293273,0.00053122686
16735,46816.223,0.1933955,0.070821166
16736,49765.918,0.056151807,0.20525298
16737,35851.883,0.08247005,0.39365208
16738,35485.48,0.027560605,0.5865358
16739,41434.117,0.09513428,0.87039334
16740,43952.75,0.04040002,0.6433399
16741,40413.92,0.053860273,0.88951993
16742,41739.547,0.051764652,0.5095964
16743,37151.62,0.054217607,0.56070113
16744,40013.75,0.087126724,0.2526566
16745,47377.953,0.06873902,0.21527742
16746,54102.586,0.11553992,0.035562735
16747,48940.152,0.1937029,0.0014013163
16748,45145.08,0.19971165,0.00028230876
16749,37722.047,0.22383817,0.00043154974
16750,39045.54,0.43176067,0.0016069713
16751,38758.086,0.31355473,0.0005841503
16752,46562.547,0.536722,0.0001449453
16753,43539.805,0.2662599,0.0002712126
16754,40353.42,0.35161626,0.00010060994
16755,36328.434,0.5900698,0.00022619306
16756,40056.82,0.37272894,0.00011534516
16757,38458.9,0.29727527,0.00029904535
16758,42030.367,0.30140513,0.0019066092
16759,47913.492,0.30048165,0.23121607
16760,50918.617,0.18221493,0.30234683
16761,47919.04,0.18567392,0.41489205
16762,49811.38,0.12191903,0.68172514
16763,56210.21,0.29473642,0.7312237
16764,51388.312,0.19176278,0.7815209
16765,58571.656,0.17801443,0.7666216
16766,60025.414,0.2437019,0.5300665
16767,60375.367,0.34495106,0.5590611
16768,58961.332,0.2690101,0.34108555
16769,61666.703,0.45334524,0.33620444
16770,58749.77,0.43383884,0.16657543
16771,60943.164,0.43200517,0.00042915126
16772,57158.156,0.49072406,0.000113351285
16773,49587.82,0.534777,0.00019501438
16774,45531.742,0.64871997,0.00030703656
16775,44063.36,0.49248827,0.00018647054
16776,38119.79,0.49883425,0.00030690458
16777,41429.516,0.6557473,0.0015079045
16778,44587.664,0.728518,0.00053791195
16779,33009.92,0.6354889,0.00075170246
16780,32285.715,0.6665179,0.0005552236
16781,34311.465,0.627282,0.0009278289
16782,40702.336,0.7723013,0.000449921
16783,58175.688,0.6608372,0.00095100375
16784,45542.797,0.52060795,0.104206204
16785,46862.43,0.57277966,0.36642542
16786,46348.406,0.44793114,0.13439757
16787,40910.773,0.7358781,0.5414668
16788,40382.07,0.63037145,0.34911424
16789,40196.08,0.74527794,0.34154552
16790,46501.9,0.5322949,0.15172431
16791,51193.902,0.5549421,0.41005442
16792,45194.668,0.50364596,0.12973651
16793,50172.613,0.58394593,0.048445877
16794,47343.95,0.6614255,0.00016862463
16795,48334.523,0.62357306,0.0007247921
16796,45076.027,0.648238,0.00021746822
16797,41302.285,0.50732076,0.00035868766
16798,41222.09,0.31033212,0.0026345763
16799,38916.918,0.37505788,0.00042811985
16800,45748.93,0.5544242,0.00011678696
16801,39185.047,0.4347206,0.00021021468
16802,40007.74,0.42913693,8.862786e-05
16803,36711.79,0.6204508,0.000183493
16804,44866.312,0.4905463,9.80838e-05
16805,39625.453,0.4308859,0.0002921365
16806,42078.09,0.29028788,0.0008659968
16807,44838.816,0.31361246,0.41302627
16808,53273.254,0.26215303,0.55624837
16809,46278.684,0.1955693,0.78133297
16810,47162.87,0.13329865,1.0481602
16811,60191.023,0.25122282,0.92832065
16812,47817.215,0.1224458,1.0209816
16813,65678.31,0.12570007,1.0959244
16814,62653.324,0.19717602,0.8420381
16815,57265.676,0.2622629,0.8178354
16816,61455.535,0.22607955,0.6985852
16817,59996.156,0.3446323,0.5253007
16818,62462.92,0.35216242,0.22469209
16819,64685.336,0.4700431,0.00042313815
16820,61136.016,0.4303048,9.057205e-05
16821,50926.895,0.5821909,0.00015112573
16822,46240.055,0.6569197,0.000276905
16823,40523.12,0.5560284,0.00014139547
16824,40548.1,0.62705225,0.00019830494
16825,36237.164,0.6204044,0.00046852708
16826,37132.16,0.6102428,0.00019443415
16827,35131.277,0.66405994,0.00041906326
16828,41854.78,0.6153984,0.0002248373
16829,37407.066,0.63021433,0.00053301296
16830,41884.195,0.5047852,0.0006699429
16831,47485.883,0.47497898,0.17804396
16832,54514.95,0.5005753,0.47274953
16833,43779.383,0.4283461,0.69870865
16834,46903.4,0.34520233,0.9862334
16835,53703.28,0.48681983,0.86859846
16836,38116.316,0.29912475,1.0019172
16837,50273.508,0.2522837,1.0650935
16838,49784.36,0.24330918,0.79888576
16839,48046.863,0.39248985,0.94032776
16840,47596.35,0.33345285,0.708004
16841,46426.14,0.3258417,0.49057978
16842,52211.52,0.3839328,0.056623798
16843,54936.04,0.45606428,0.0006728936
16844,56966.168,0.47446358,0.00015112416
16845,48885.39,0.5889917,0.00026270928
16846,45154.508,0.52938783,0.0007070951
16847,38995.516,0.48781845,0.0002522426
16848,36282.88,0.5108811,0.00065599685
16849,35932.68,0.37621024,0.0010693521
16850,37029.492,0.46772185,0.0006565733
16851,32489.98,0.54138315,0.001327895
16852,33657.992,0.41684994,0.0007004838
16853,36644.93,0.51339704,0.0013041573
16854,45296.195,0.45735794,0.0012742738
16855,49770.297,0.3796258,0.08718549
16856,50441.195,0.29529262,0.21184926
16857,37649.414,0.2852267,0.3388173
16858,40417.742,0.13995378,0.6028362
16859,45882.195,0.34082845,0.7094268
16860,40999.832,0.19538008,0.7656872
16861,39955.688,0.18408033,0.77154976
16862,43754.023,0.14147434,0.5108554
16863,43316.31,0.19502091,0.6497733
16864,42110.652,0.22402023,0.28583047
16865,46322.64,0.19867761,0.33048522
16866,48954.484,0.30396158,0.046493895
16867,46523.3,0.27630153,0.0017109502
16868,49899.45,0.3396599,0.0004246176
16869,41846.92,0.2994198,0.00063575245
16870,40591.07,0.39242217,0.0020553085
16871,43296.82,0.33908513,0.00080838817
16872,36775.215,0.6498174,0.0003054278
16873,36786.082,0.6716778,0.0011128191
16874,36729.89,0.7433801,0.00034340913
16875,31739.842,0.7040206,0.0005946605
16876,32356.559,0.7144676,0.00043271482
16877,33825.188,0.6832331,0.0007310238
16878,40052.344,0.76078224,0.00090716593
16879,56169.777,0.6333783,0.0077234297
16880,45749.582,0.6393571,0.10684771
16881,42662.348,0.57268006,0.30736312
16882,47501.406,0.51765335,0.20542984
16883,42666.547,0.7516137,0.51266205
16884,38813.09,0.66126525,0.55176014
16885,39086.867,0.6871909,0.3484875
16886,45365.938,0.54887044,0.19341707
16887,51544.08,0.58847266,0.4462849
16888,41479.023,0.52853686,0.13037962
16889,46456.25,0.6265965,0.14534149
16890,42580.188,0.7196989,0.0014507
16891,43782.68,0.6380557,0.0006670217
16892,49411.71,0.6545143,0.00019356859
16893,42838.152,0.44863158,0.00030368782
16894,39450.125,0.3464746,0.0015712472
16895,42623.09,0.4196706,0.00034479462
16896,51493.984,0.49800953,3.493623e-05
16897,46246.75,0.2306216,5.497363e-05
16898,42765.098,0.2397747,1.88419e-05
16899,41609.86,0.5444184,5.5137756e-05
16900,51437.504,0.2821905,2.1558892e-05
16901,39262.418,0.2042073,8.096424e-05
16902,41177.96,0.1609965,0.0011564282
16903,43338.285,0.20518674,0.52176356
16904,51308.305,0.12659158,0.5361966
16905,54887.35,0.11450876,0.67935723
16906,51882.812,0.07883372,1.0297492
16907,68636.234,0.19228935,0.8854091
16908,62335.586,0.11395739,0.98695105
16909,73563.81,0.09782123,1.0461098
16910,75531.65,0.1944947,0.80569595
16911,70501.53,0.38068342,0.7476659
16912,74312.22,0.20187877,0.6134689
16913,72080.3,0.4019643,0.46543136
16914,71948.555,0.2542691,0.6022944
16915,74053.734,0.27014023,0.00014121224
16916,64953.285,0.33166438,3.0310648e-05
16917,56022.82,0.51402664,5.9283877e-05
16918,52513.484,0.6514562,5.476025e-05
16919,44636.312,0.49705204,4.6080615e-05
16920,40577.223,0.56403047,0.00022263803
16921,36215.734,0.4978695,0.0007116567
16922,38174.434,0.52306867,0.0002433809
16923,32910.453,0.68053406,0.00044251877
16924,35672.598,0.6147693,0.00028100386
16925,36279.977,0.53609484,0.00056613784
16926,38567.883,0.51217675,0.0012887493
16927,47352.477,0.4487134,0.10188648
16928,50002.24,0.39938617,0.39675763
16929,41709.004,0.37542906,0.56099945
16930,47484.53,0.36678928,0.71253663
16931,48424.34,0.5692941,0.80266386
16932,39430.72,0.3781258,0.80173284
16933,47284.664,0.32856715,0.8543969
16934,46716.99,0.34593698,0.5514803
16935,48607.773,0.45314932,0.7668933
16936,45846.88,0.41240594,0.42729762
16937,47193.445,0.5346605,0.32283184
16938,48239.625,0.64293766,0.02219511
16939,48314.145,0.6582237,0.00061420124
16940,51424.723,0.64712936,0.00016686373
16941,45147.746,0.67157996,0.0002831614
16942,39762.82,0.6768948,0.0009257913
16943,38352.887,0.5717527,0.0002728664
16944,35779.86,0.6914875,0.00024325514
16945,35948.375,0.7886238,0.0011168957
16946,37825.844,0.8096287,0.00037949454
16947,31607.668,0.75069416,0.0006220827
16948,32768.594,0.7763146,0.0004171408
16949,34307.723,0.7768192,0.0007436862
16950,42017.516,0.8175449,0.00034290628
16951,57185.773,0.73247176,0.0028527833
16952,48235.18,0.7303981,0.16914126
16953,42914.043,0.67603624,0.5140741
16954,47694.66,0.59024704,0.33138207
16955,44332.19,0.78012,0.633692
16956,37395.703,0.6481241,0.65424603
16957,39978.35,0.7347721,0.59947526
16958,47396.535,0.48897186,0.27806398
16959,50197.613,0.5571984,0.6714707
16960,46021.85,0.5254709,0.25658965
16961,44932.234,0.51611537,0.13303016
16962,44570.234,0.636638,0.00041238434
16963,46609.32,0.5785701,0.0006054481
16964,49842.39,0.59724545,0.000160398
16965,42965.062,0.4326385,0.00026349953
16966,40601.89,0.23762693,0.001986743
16967,38773.78,0.37243122,0.000299087
16968,53206.44,0.57885075,1.9503337e-05
16969,47989.668,0.2656707,2.6863192e-05
16970,40700.89,0.27782696,8.849331e-06
16971,45220.59,0.55699646,2.6515923e-05
16972,59289.617,0.33158275,1.1124835e-05
16973,38900.297,0.23560657,4.3133554e-05
16974,41162.465,0.17842796,0.0007451262
16975,43018.305,0.21571405,0.49333763
16976,53488.766,0.14468168,0.48576578
16977,57934.992,0.11887747,0.6238366
16978,54574.477,0.085653715,0.9955777
16979,69523.45,0.21524663,0.82031196
16980,63668.254,0.13899115,0.9757593
16981,76401.27,0.13174781,0.98200613
16982,77954.92,0.2761741,0.78562397
16983,74694.69,0.47906438,0.68901336
16984,76698.21,0.2588535,0.61562735
16985,75073.766,0.47391528,0.441578
16986,71666.79,0.24165832,0.61846656
16987,76570.0,0.25603387,8.546924e-05
16988,66345.15,0.3691731,1.5888809e-05
16989,58324.52,0.55130154,3.3871846e-05
16990,54591.27,0.6351706,2.5878482e-05
16991,44616.066,0.5304761,2.5307943e-05
16992,45214.125,0.7167597,0.00010132812
16993,40597.85,0.73958725,0.0004901452
16994,37366.918,0.7831764,0.000117035364
16995,35436.47,0.7495087,0.00018831655
16996,39443.73,0.7900648,0.00014832971
16997,35095.14,0.7207003,0.00029362238
16998,38910.65,0.7617979,0.00042110943
16999,56589.97,0.6715676,0.011132928
17000,53443.508,0.6718316,0.1916364
17001,52228.035,0.628172,0.45597735
17002,53977.508,0.6718977,0.33564946
17003,44167.848,0.76816535,0.58327365
17004,35477.184,0.7049745,0.6079689
17005,45224.367,0.69791436,0.5237407
17006,44073.695,0.6490692,0.32338881
17007,53431.984,0.7047709,0.5165148
17008,41625.79,0.641704,0.26945955
17009,47002.92,0.74593335,0.12121365
17010,41452.55,0.75218064,0.0013792955
17011,50120.867,0.7988226,0.0002873419
17012,51811.457,0.7783425,7.7540324e-05
17013,48766.254,0.78100723,0.000139311
17014,43582.76,0.62328357,0.0005627046
17015,38425.207,0.63385934,0.00013404094
17016,43982.414,0.36693352,1.9165715e-05
17017,48642.297,0.16957924,4.3409582e-05
17018,43040.93,0.2014833,1.6378213e-05
17019,46085.402,0.36475092,3.1245872e-05
17020,42755.8,0.22307554,1.5652999e-05
17021,38326.797,0.14561309,4.7855683e-05
17022,39351.902,0.1654051,0.00025404707
17023,44168.855,0.22711697,0.09721615
17024,51613.863,0.051912207,0.33821017
17025,52202.215,0.0856388,0.5304011
17026,49245.758,0.057862118,0.6586417
17027,49609.855,0.17915252,0.91163045
17028,51163.49,0.09528436,0.6256029
17029,67980.016,0.13190345,0.78193367
17030,58852.75,0.24157266,0.5744522
17031,58012.23,0.3154814,0.6261552
17032,57466.285,0.23816176,0.46196008
17033,61662.105,0.39139405,0.1881099
17034,60284.082,0.24914242,0.04302166
17035,67393.55,0.4664597,8.22002e-05
17036,51379.992,0.4897303,1.6557608e-05
17037,48426.03,0.69008076,3.4976034e-05
17038,45562.03,0.7309132,5.4062984e-05
17039,35201.504,0.5401208,2.948063e-05
17040,42111.89,0.2230391,7.1583972e-06
17041,42043.426,0.08032494,8.605753e-06
17042,42678.168,0.06591392,4.2524584e-06
17043,39785.758,0.26471606,1.3477584e-05
17044,45207.4,0.096780166,3.7841137e-06
17045,37479.25,0.08070232,1.7719409e-05
17046,37846.43,0.047749557,0.00026900493
17047,38222.996,0.07164296,0.45939338
17048,48674.406,0.022452608,0.65946686
17049,45624.81,0.023315338,0.69997054
17050,41725.08,0.016961165,1.10624
17051,62589.92,0.05958312,1.0008504
17052,69557.85,0.024086999,0.85890895
17053,77375.7,0.02477285,1.1118617
17054,79611.84,0.093245916,0.9203187
17055,67869.41,0.20448415,0.7376246
17056,76544.414,0.098358035,0.6297044
17057,74636.33,0.19646716,0.30956182
17058,76870.13,0.08533084,0.6790977
17059,77303.91,0.14344124,4.1681953e-05
17060,60460.844,0.17889166,5.984613e-06
17061,49984.98,0.4122459,1.3273294e-05
17062,48151.625,0.6685064,1.1959502e-05
17063,39796.496,0.42863548,1.0536736e-05
17064,36247.74,0.24375904,0.00030556496
17065,36843.465,0.153643,0.00055891107
17066,42163.406,0.1549439,0.00033730792
17067,34446.18,0.2997848,0.0005982679
17068,33131.527,0.21483372,0.00031714328
17069,37320.566,0.22015767,0.0006777797
17070,41228.605,0.15213136,0.001173944
17071,43508.473,0.1852799,0.17537372
17072,46906.12,0.08038976,0.32734343
17073,38018.89,0.09165858,0.5765827
17074,38812.242,0.057890896,0.73642015
17075,44801.15,0.17503741,0.9363498
17076,45125.207,0.08270864,0.79590887
17077,47183.535,0.08849264,0.9075112
17078,45428.848,0.12289767,0.6163544
17079,41026.76,0.1327318,0.73611206
17080,42921.76,0.15211523,0.40236822
17081,49003.793,0.17794527,0.3416431
17082,54976.38,0.27714923,0.057357144
17083,50002.023,0.3576328,0.0009834043
17084,47685.996,0.32597733,0.0002124881
17085,40336.89,0.4069854,0.00035545387
17086,38885.082,0.6122694,0.0010449862
17087,36973.53,0.46053976,0.0003920058
17088,42687.496,0.30949748,0.00015707522
17089,45308.855,0.3731686,0.0010179757
17090,50115.824,0.50963175,0.00029670057
17091,34375.555,0.5100467,0.00035643566
17092,31988.344,0.5909736,0.00029177882
17093,34553.773,0.3827064,0.00049864035
17094,36639.383,0.6277006,0.0005881361
17095,56418.285,0.50279737,0.0010849797
17096,44068.85,0.22660795,0.11475049
17097,49636.508,0.35921815,0.3876701
17098,46585.457,0.3323362,0.08428579
17099,37206.1,0.6744893,0.57449603
17100,41864.22,0.5614991,0.22544034
17101,43214.82,0.7099095,0.24788606
17102,42225.61,0.62708247,0.111392364
17103,50196.348,0.5792415,0.24695596
17104,41856.438,0.5280772,0.085281245
17105,54361.816,0.74396443,0.02325601
17106,46095.598,0.78120756,0.000121181656
17107,47719.805,0.8097786,0.0003942043
17108,41903.094,0.79559255,0.00012740839
17109,39958.848,0.7489205,0.00022089435
17110,38299.348,0.6690811,0.0014595994
17111,36360.527,0.6253628,0.000240825
17112,54596.85,0.61829126,1.0318157e-05
17113,46704.477,0.39295685,1.9393057e-05
17114,41431.37,0.3808401,5.8465316e-06
17115,42658.473,0.7150563,1.4904418e-05
17116,60529.047,0.44068235,6.630958e-06
17117,40984.45,0.3052329,2.801622e-05
17118,40018.715,0.2024421,0.00032018518
17119,41487.914,0.2702331,0.46732804
17120,55289.28,0.12793891,0.66699237
17121,54255.402,0.113,0.7807412
17122,54809.51,0.08569478,1.1250651
17123,69293.34,0.19317485,0.9820531
17124,59362.883,0.08255581,0.97394973
17125,79605.555,0.089996904,1.1102482
17126,78313.39,0.25416344,0.9053419
17127,74201.92,0.33815557,0.8141318
17128,79153.555,0.24427141,0.8078769
17129,72843.46,0.43783808,0.41807887
17130,71726.92,0.2797643,0.4009393
17131,76735.79,0.41046834,5.3497246e-05
17132,65596.02,0.45966583,9.290028e-06
17133,57119.484,0.72070104,1.9611269e-05
17134,51950.875,0.75265026,1.9335163e-05
17135,37768.953,0.55321515,1.4290491e-05
17136,50880.348,0.65145975,5.2774867e-05
17137,39678.727,0.63128644,0.00031537536
17138,39845.453,0.7042475,6.959461e-05
17139,34055.723,0.7764409,9.378606e-05
17140,38558.074,0.7941229,7.821801e-05
17141,37065.367,0.6489128,0.0001723287
17142,36901.164,0.676329,0.00031598067
17143,52178.395,0.5732358,0.020356415
17144,54178.1,0.43839437,0.3267486
17145,47800.367,0.4165051,0.6299947
17146,51309.824,0.49765787,0.49104792
17147,43172.645,0.6563261,0.7498522
17148,36472.13,0.455824,0.596551
17149,54035.613,0.51090723,0.7277646
17150,43743.0,0.59868044,0.38920844
17151,52426.6,0.54702765,0.45210025
17152,46524.094,0.5795277,0.31212375
17153,51020.61,0.7770716,0.09287962
17154,42176.332,0.80087465,0.0016942878
17155,50668.47,0.85322034,0.00017193315
17156,49665.61,0.83101004,4.5181525e-05
17157,44948.67,0.84553456,7.6951466e-05
17158,38476.227,0.81513417,0.0003542822
17159,34810.64,0.7734123,7.281904e-05
17160,36567.797,0.3020596,0.00027192102
17161,37330.54,0.14072718,0.00032447194
17162,39141.727,0.18236202,0.00021991818
17163,34707.535,0.24946542,0.0005804424
17164,34974.555,0.16722813,0.00021334078
17165,36592.414,0.24072939,0.00053072296
17166,43722.39,0.17837717,0.0011961755
17167,45333.02,0.17349748,0.20913184
17168,48889.04,0.10210061,0.29214212
17169,40214.664,0.10605551,0.40046018
17170,39108.203,0.049277287,0.7567894
17171,50076.406,0.14781307,0.7682127
17172,50457.94,0.08365429,0.8127179
17173,46714.934,0.07349015,0.86782837
17174,53976.5,0.088679574,0.6060048
17175,46490.234,0.17917505,0.61242896
17176,47473.414,0.12615578,0.32375526
17177,56427.742,0.14521828,0.3487736
17178,60740.86,0.12956259,0.23115519
17179,57610.67,0.13452998,0.00086700585
17180,53312.51,0.19421215,0.0001943752
17181,43396.098,0.21115226,0.00031691417
17182,45155.176,0.38309363,0.0006070995
17183,46326.344,0.32910487,0.0003668834
17184,39883.887,0.3493874,7.972701e-05
17185,36667.3,0.14431286,0.00012384981
17186,40097.715,0.15181899,6.0553088e-05
17187,33581.18,0.47712907,0.0001476598
17188,35707.52,0.23587875,6.3053405e-05
17189,38243.902,0.22727163,0.00018088096
17190,41078.438,0.103513986,0.0011619431
17191,41710.617,0.13626863,0.54865396
17192,47967.395,0.07203993,0.44516358
17193,38658.402,0.058572553,0.61946625
17194,40508.56,0.04097885,1.006355
17195,56255.98,0.12140868,0.9560819
17196,52992.375,0.04954675,0.9905074
17197,61098.473,0.042516015,1.0437737
17198,62573.58,0.11677337,0.7546502
17199,51947.746,0.12042017,0.70701826
17200,60198.58,0.1296995,0.4924631
17201,60080.52,0.1877631,0.46413586
17202,62842.656,0.27484003,0.35752946
17203,59513.53,0.30713773,0.00033103532
17204,56741.01,0.30981886,5.888266e-05
17205,43489.47,0.41972747,0.00010643733
17206,40093.457,0.6795233,0.00019352596
17207,38787.91,0.49134496,0.00010242786
17208,37003.875,0.52344435,0.00029141875
17209,37201.797,0.44841105,0.00097533356
17210,37483.195,0.56717765,0.0003083441
17211,31791.15,0.6384817,0.00055183546
17212,31984.793,0.5668739,0.00039552827
17213,33608.043,0.50059587,0.0006402583
17214,37549.016,0.65015084,0.0013371963
17215,51719.875,0.49416775,0.011921421
17216,44326.11,0.40747294,0.120318316
17217,40750.22,0.42677012,0.21008492
17218,46084.11,0.3884394,0.17892489
17219,41340.54,0.7000935,0.49032745
17220,40702.965,0.60033524,0.41168705
17221,38774.45,0.58301663,0.28372133
17222,44828.16,0.50070685,0.17800632
17223,50830.637,0.5673702,0.40775815
17224,40771.355,0.50137305,0.1041925
17225,47925.13,0.6427023,0.13061392
17226,43885.58,0.729595,0.0031018173
17227,42998.97,0.6295894,0.00062265614
17228,45814.906,0.6797757,0.00018274359
17229,41613.797,0.5182432,0.00030165218
17230,38109.19,0.50848514,0.0013072413
17231,42245.133,0.43059647,0.0003430384
17232,51969.387,0.6066546,5.3313997e-05
17233,39188.535,0.4715452,7.934089e-05
17234,39153.152,0.4727061,3.4045755e-05
17235,36754.0,0.69452363,8.7153116e-05
17236,55157.562,0.5147155,4.0300183e-05
17237,40181.37,0.49116898,0.00014547647
17238,41855.742,0.29791763,0.00056213577
17239,44404.594,0.29131117,0.5043088
